time;LNEN1_DRV_WS_UNC_SPD_SET;LNEN1_DRV_WS_UNC_SPD_FBK;LNEN1_DRV_WS_UNC_TRQ_SET;LNEN1_DRV_WS_UNC_TRQ_FBK;LNEN2_DRV_WS_UNC_SPD_SET;LNEN2_DRV_WS_UNC_SPD_FBK;LNEN2_DRV_WS_UNC_TRQ_SET;LNEN2_DRV_WS_UNC_TRQ_FBK;LNEN_DRV_WS_TDWN2_SPD_SET;LNEN_DRV_WS_TDWN2_SPD_FBK;LNEN_DRV_WS_TDWN2_TRQ_SET;LNEN_DRV_WS_TDWN2_TRQ_FBK;LNEN_DRV_WS_BRD1_1_SPD_SET;LNEN_DRV_WS_BRD1_1_SPD_FBK;LNEN_DRV_WS_EN_ACC_SPD_SET;LNEN_DRV_WS_EN_ACC_SPD_FBK;LNEN_DRV_WS_EN_ACC_TRQ_SET;LNEN_DRV_WS_EN_ACC_TRQ_FBK;LNEX_DRV_WS_EX_ACC_SPD_SET;LNEX_DRV_WS_EX_ACC_SPD_FBK;LNEX_DRV_WS_EX_ACC_TRQ_SET;LNEX_DRV_WS_EX_ACC_TRQ_FBK;LNEX_DRV_WS_TRM_BRD1_SPD_SET;LNEX_DRV_WS_TRM_BRD1_SPD_FBK;LNEX_DRV_WS_TRM_BRD1_TRQ_SET;LNEX_DRV_WS_TRM_BRD1_TRQ_FBK;LNEX_DRV_WS_BRD7_1_SPD_SET;LNEX_DRV_WS_BRD7_1_SPD_FBK;LNEX_DRV_WS_BRD7_1_TRQ_SET;LNEX_DRV_WS_BRD7_1_TRQ_FBK;LNEX_DRV_WS_TDWN_SPD_SET;LNEX_DRV_WS_TDWN_SPD_FBK;LNEX_DRV_WS_TDWN_TRQ_SET;LNEX_DRV_WS_TDWN_TRQ_FBK;LN_PR_DB\WORK.FURN_EN_LDCL_TENS_ACT;LN_PR_DB\WORK.FURN_TT_LDCL_TENS_ACT;LN_PR_DB\WORK.FURN_CC_LDCL_TENS_ACT;LN_PR_DB\WORK.TOVR_LDCL_TENS_ACT;LN_EX_DB\WORK\_EXACC_LDCL_TENS_ACT;LN_PR_DB\WORK.SK_EN_LDCL_TENS_ACT;LN_PR_DB\WORK.SK_EX_LDCL_TENS_ACT;LN_PR_DB\WORK.TL_EX_LDCL_TENS_ACT;LN_PR_DB\WORK.COAT_LDCL_TENS_ACT;LN_EN1_SEQ_DB\WORK.THRD_TO_WELD.CTRL.SPD.SET;LN_EN2_SEQ_DB\WORK.THRD_TO_WELD.CTRL.SPD.SET;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_COIL_DIAM;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_COIL_TCK;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_COIL_WIDTH;TRK_HMI_STS_DB\DATA.TRK_WS_EN1_REM_LEN;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_COIL_DIAM;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_COIL_TCK;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_COIL_WIDTH;TRK_HMI_STS_DB\DATA.TRK_WS_EN2_REM_LEN;TRK_HMI_STS_DB\DATA.TRK_WS_EN_ACC_FILL;TRK_HMI_STS_DB\DATA.TRK_WS_EX_ACC_FILL;TRK_HMI_STS_DB\DATA.TRK_WS_EX1_COIL_DIAM;TRK_HMI_STS_DB\DATA.TRK_WS_EX1_LEN;TRK_HMI_STS_DB\DATA.TRK_WS_EX1_REM_LEN
17.01.2023 09:41:09.070000;0;0;-1;-1;65.5;74.8999;-7.80005;-7.6001;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;207.3;11.7;11.8;576.9;307.7;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8779;10.3767;15.2717;38.3974;31.1098;122.589;134.76;114.824;5.76461;0;0;1905.22;1.513;1302;1691.11;673.985;1.51701;1302;42.5342;99.9814;23.9973;942.158;287.255;1436.3
17.01.2023 09:41:09.570000;0;0;-1;-0.699951;65.5;75;-7.69995;-7.5;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;209.1;11.7;11.8;576.9;308.4;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9348;10.4347;15.2868;38.4329;31.1169;122.686;134.724;114.869;5.74797;0;0;1905.22;1.513;1302;1691.11;673.091;1.51743;1302;41.899;99.9814;24.1854;942.158;287.255;1436.45
17.01.2023 09:41:10.070000;0;0;-1;-0.899902;65.5;75;-7.80005;-7.5;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;207.9;11.7;11.8999;576.9;307.8;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9091;10.4429;15.3398;38.4501;31.0969;122.793;134.964;115.054;5.74472;0;0;1905.22;1.513;1302;1691.11;672.147;1.51774;1302;41.2336;99.9814;24.3735;942.158;287.255;1436.58
17.01.2023 09:41:10.570000;0;0;-1;-0.800049;65.5;74.8999;-7.69995;-7.30005;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;202.5;11.7;11.8;576.9;306;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8985;10.4064;15.2912;38.2999;31.097;122.481;134.668;114.889;5.70783;0;0;1905.22;1.513;1302;1691.11;671.203;1.51806;1302;40.5691;99.9814;24.5616;942.158;287.255;1436.72
17.01.2023 09:41:11.070000;0;0;-1;-0.899902;65.5;75.1001;-7.69995;-7.3999;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;208;11.7;11.8;576.9;308.5;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9068;10.411;15.288;38.2601;31.1094;122.368;134.55;114.782;5.68757;0;0;1905.22;1.513;1302;1691.11;670.296;1.51822;1302;39.925;99.9814;24.687;942.158;287.255;1436.6
17.01.2023 09:41:11.570000;0;0;-1;-0.800049;65.6001;75;-7.6001;-7.19995;75.5;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;204.5;11.7;11.8;576.9;308.9;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9104;10.409;15.2661;38.2952;31.0962;122.341;134.538;114.647;5.75412;0;0;1905.22;1.513;1302;1691.11;669.323;1.5191;1302;39.301;99.9814;24.9378;942.158;287.255;1437.04
17.01.2023 09:41:12.070000;0;0;-1;-0.899902;65.6001;74.8999;-7.69995;-7.30005;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;208.3;11.7;11.8999;576.9;309.4;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8736;10.3878;15.291;38.4972;31.0776;122.621;134.88;114.821;5.74327;0;0;1905.22;1.513;1302;1691.11;668.6;1.51729;1302;38.698;99.9814;25.0632;942.158;287.255;1436.97
17.01.2023 09:41:12.570000;0;0;-1;-0.800049;65.6001;74.8999;-7.6001;-7.6001;75.5;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;207.2;11.7;11.8;576.9;305.2;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8731;10.4011;15.2769;38.4432;31.0895;122.686;134.745;114.8;5.73423;0;0;1905.22;1.513;1302;1691.11;667.667;1.51726;1302;38.045;99.9814;25.1886;942.158;287.255;1436.85
17.01.2023 09:41:13.070000;0;0;-1;-0.899902;65.6001;75.2;-7.6001;-7.30005;75.5;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;205.9;11.7;11.8999;576.9;306.7;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8807;10.3871;15.2685;38.4391;31.1243;122.538;134.848;114.863;5.74255;0;0;1905.22;1.513;1302;1691.11;666.76;1.51743;1302;37.432;99.9814;25.3767;942.158;287.255;1437.04
17.01.2023 09:41:13.570000;0;0;-1;-0.899902;65.6001;75;-7.6001;-7.5;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;208.7;11.7;11.8;576.9;310.3;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;14.0015;10.4901;15.3191;38.3911;31.1723;122.321;134.557;114.67;5.68685;0;0;1905.22;1.513;1302;1691.11;665.775;1.51825;1302;36.787;99.9814;25.5021;942.158;287.255;1436.92
17.01.2023 09:41:14.070000;0;0;-1;-1;65.6001;74.8999;-7.6001;-7.5;75.6001;74.5;0.199951;0;75.3999;75.3999;0;0.199951;576.9;206.1;11.7;11.8999;576.9;309.7;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.9199;10.4305;15.3352;38.2868;31.1704;122.309;134.56;114.683;5.75955;0;0;1905.22;1.513;1302;1691.11;664.874;1.51834;1302;36.174;99.9814;25.6275;942.158;287.255;1436.84
17.01.2023 09:41:14.570000;0;0;-1;-1.19995;65.6001;75;-7.6001;-7.3999;75.5;74.5;0.199951;0;75.3999;74.8999;0;0.100098;576.9;200.8;11.7;11.8;576.9;305.6;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.82;10.3215;15.2125;38.2407;31.1165;122.414;134.836;115.067;5.76208;0;0;1905.22;1.513;1302;1691.11;663.931;1.51874;1302;35.541;99.9814;25.8156;942.158;287.255;1437.01
17.01.2023 09:41:15.070000;0;0;-1;-1.1001;65.7;75;-7.5;-7.30005;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;199.6;11.7;11.8999;576.9;306.7;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9404;10.4413;15.3016;38.5042;31.0846;122.655;134.952;115.071;5.76027;0;0;1905.22;1.513;1302;1691.11;663.005;1.51904;1302;34.907;99.9814;26.0037;942.158;287.255;1437.17
17.01.2023 09:41:15.570000;0;0;-1;-1;65.7;74.8999;-7.5;-7.30005;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;205.9;11.7;11.8;576.9;308.6;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.99;10.513;15.3904;38.5126;31.0877;122.676;134.915;115.025;5.71976;0;0;1905.22;1.513;1302;1691.11;662.038;1.51942;1302;34.283;99.9814;26.1918;942.158;287.255;1437.34
17.01.2023 09:41:16.070000;0;0;-1;-0.899902;65.7;75;-7.6001;-7.19995;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;207.8;11.7;11.8999;576.9;306.9;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9184;10.4333;15.3346;38.438;31.1286;122.493;134.867;115.276;5.7024;0;0;1905.22;1.513;1302;1691.11;661.121;1.51948;1302;33.641;99.9814;26.4426;942.158;287.255;1437.77
17.01.2023 09:41:16.570000;0;0;-1;-1.1001;65.7;75;-7.5;-7.3999;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;207.1;11.7;11.8;576.9;305.2;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8876;10.3989;15.2824;38.2594;31.1375;122.43;134.607;115.306;5.73134;0;0;1905.22;1.513;1302;1691.11;660.186;1.52;1302;33.027;99.9814;26.568;942.158;287.255;1437.68
17.01.2023 09:41:17.070000;0;0;-1;-0.800049;65.7;75;-7.5;-7.3999;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;206.2;11.7;11.8;576.9;306.5;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.8676;10.3794;15.281;38.2168;31.1334;122.528;134.74;115.117;5.74653;0;0;1905.22;1.513;1302;1691.11;659.275;1.5202;1302;32.414;99.9814;26.7561;942.158;287.255;1437.87
17.01.2023 09:41:17.570000;0;0;-1;-0.800049;65.7;75;-7.3999;-7.30005;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;207.2;11.7;11.8;576.9;308.2;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9037;10.3994;15.2595;38.3176;31.1109;122.502;134.746;114.689;5.75666;0;0;1905.22;1.513;1302;1691.11;658.448;1.51903;1302;31.78;99.9814;26.8815;942.158;287.255;1437.77
17.01.2023 09:41:18.070000;0;0;-1;-0.800049;65.7;75.1001;-7.3999;-7.30005;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;204.4;11.7;11.8;576.9;308.1;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.896;10.3991;15.287;38.4759;31.0909;122.492;134.81;114.485;5.71361;0;0;1905.22;1.513;1302;1691.11;657.463;1.51942;1302;31.137;99.9814;27.0069;942.158;287.255;1437.66
17.01.2023 09:41:18.570000;0;0;-1;-0.800049;65.7;75;-7.3999;-7.1001;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;200.3;11.7;11.8;576.9;307.1;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8481;10.3752;15.2385;38.3746;31.0845;122.295;134.461;114.247;5.71578;0;0;1905.22;1.513;1302;1691.11;656.502;1.52015;1302;30.523;99.9814;27.195;942.158;287.255;1437.84
17.01.2023 09:41:19.070000;0;0;-1;-0.899902;65.7;74.8999;-7.3999;-7.19995;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;204.4;11.7;11.8999;576.9;308.3;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8408;10.342;15.2152;38.4167;31.089;122.432;134.672;114.426;5.7147;0;0;1905.22;1.513;1302;1691.11;655.573;1.52025;1302;29.889;99.9814;27.3204;942.158;287.255;1437.74
17.01.2023 09:41:19.570000;0;0;-1;-1.1001;65.8;75;-7.30005;-7;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;209.3;11.7;11.8;576.9;307.7;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.904;10.4104;15.2879;38.4529;31.1021;122.73;134.759;114.662;5.75882;0;0;1905.22;1.513;1302;1691.11;654.587;1.52076;1302;29.256;99.9814;27.4458;942.158;287.255;1437.64
17.01.2023 09:41:20.070000;0;0;-1;-1;65.8;75;-7.30005;-7.30005;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;205.9;11.7;11.8999;576.9;308.4;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.9631;10.4928;15.394;38.4179;31.1056;122.794;134.815;114.882;5.73712;0;0;1905.22;1.513;1302;1691.11;653.806;1.51944;1302;28.632;99.9814;27.5712;942.158;287.255;1437.54
17.01.2023 09:41:20.570000;0;0;-1;-1.1001;65.8;74.8999;-7.30005;-7.19995;75.6001;74.5;0.199951;0;75.5;75.8;0;0.199951;576.9;207.6;11.7;11.8;576.9;306;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9204;10.4378;15.3394;38.3109;31.1176;122.578;134.767;115.044;5.72483;0;0;1905.22;1.513;1302;1691.11;652.823;1.5197;1302;27.988;99.9814;27.6966;942.158;287.255;1437.43
17.01.2023 09:41:21.070000;0;0;-1;-1.1001;65.8;75.1001;-7.30005;-7;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;209.9;11.7;11.8999;576.9;305.5;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.915;10.4304;15.3167;38.4157;31.1323;122.552;134.608;115.122;5.72012;0;0;1905.22;1.513;1302;1691.11;651.904;1.51991;1302;27.375;99.9814;27.8847;942.158;287.255;1437.62
17.01.2023 09:41:21.570000;0;0;-1;-1;65.8999;75;-7.19995;-6.8999;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;207.9;11.7;11.8;576.9;308.5;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9754;10.5049;15.3564;38.4039;31.1153;122.443;134.488;115.017;5.73676;0;0;1905.22;1.513;1302;1691.11;650.862;1.52099;1302;26.741;99.9814;28.0101;942.158;287.255;1437.52
17.01.2023 09:41:22.070000;0;0;-1;-1;65.8;74.8999;-7.30005;-6.8999;75.6001;74.5;0.199951;0;75.5;75.6001;0;0.199951;576.9;206.8;11.7;11.8;576.9;309.4;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9424;10.459;15.3512;38.4435;31.0995;122.591;134.746;114.755;5.75159;0;0;1905.22;1.513;1302;1691.11;649.954;1.52125;1302;26.116;99.9814;28.1982;942.158;287.255;1437.69
17.01.2023 09:41:22.570000;0;0;-1;-0.800049;65.8;74.8999;-7.19995;-6.69995;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;206.1;11.7;11.8;576.9;307.8;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.898;10.4136;15.2914;38.221;31.0853;122.5;134.59;114.389;5.72483;0;0;1905.22;1.513;1302;1691.11;649.099;1.52002;1302;25.483;99.9814;28.3863;942.158;287.255;1437.85
17.01.2023 09:41:23.070000;0;0;-1;-1.19995;65.8999;75.1001;-7.30005;-6.8999;75.6001;74.5;0.199951;0;75.6001;75.8;0;0.199951;576.9;197;11.7;11.8999;576.9;306.8;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8817;10.395;15.2839;38.2038;31.0934;122.445;134.7;114.447;5.71398;0;0;1905.22;1.513;1302;1691.11;648.216;1.51892;1302;24.84;99.9814;28.5117;942.158;287.255;1437.77
17.01.2023 09:41:23.570000;0;0;-1;-0.800049;65.8999;75;-7.19995;-6.8999;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;196.4;11.7;11.8;576.9;310.3;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8987;10.3957;15.2519;38.3345;31.1176;122.242;134.511;114.367;5.73278;0;0;1905.22;1.513;1302;1691.11;647.292;1.51929;1302;24.235;99.9814;28.6371;942.158;287.255;1437.67
17.01.2023 09:41:24.070000;0;0;-1;-0.899902;65.8999;74.8999;-7.19995;-6.69995;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;206.7;11.7;11.8;576.9;311;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.8737;10.383;15.2748;38.484;31.0878;122.337;134.656;114.492;5.72772;0;0;1905.22;1.513;1302;1691.11;646.327;1.51943;1302;23.582;99.9814;28.7625;942.158;287.255;1437.55
17.01.2023 09:41:24.570000;0;0;-1;-1.1001;65.8999;75;-7.19995;-7;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;207.5;11.7;11.8999;576.9;309;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8161;10.3439;15.2336;38.4193;31.0519;122.531;134.707;114.469;5.74544;0;0;1905.22;1.513;1302;1691.11;645.486;1.51855;1302;22.969;99.9814;28.9506;942.158;287.255;1437.73
17.01.2023 09:41:25.070000;0;0;-1;-1;65.8999;75;-7.1001;-6.69995;75.6001;74.5;0.199951;0;75.5;75.8;0;0.199951;576.9;207.7;11.7;11.8999;576.9;308.1;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.8744;10.3874;15.2695;38.5191;31.0483;122.763;135.058;114.743;5.72881;0;0;1905.22;1.513;1302;1691.11;644.515;1.5192;1302;22.345;99.9814;29.076;942.158;287.255;1437.64
17.01.2023 09:41:25.570000;0;0;-1;-1;65.8999;75;-7.1001;-6.69995;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;208.8;11.7;11.8999;576.9;308.9;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9646;10.4671;15.3291;38.3442;31.1084;122.32;134.656;114.616;5.72193;0;0;1905.22;1.513;1302;1691.11;643.671;1.51784;1302;21.721;99.9814;29.2014;942.158;287.255;1437.55
17.01.2023 09:41:26.070000;0;0;-1;-1.1001;65.8999;75.1001;-7.1001;-6.8999;75.6001;74.5;0.199951;0;75.5;74.8999;0;0.199951;576.9;208;11.7;11.8;576.9;310.9;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9004;10.4255;15.3343;38.3342;31.1629;122.396;134.645;114.638;5.73604;0;0;1905.22;1.513;1302;1691.11;642.654;1.51854;1302;21.078;99.9814;29.3895;942.158;287.255;1437.7
17.01.2023 09:41:26.570000;0;0;-1;-0.899902;65.8999;75;-7.1001;-6.80005;75.6001;74.5;0.199951;0;75.6001;74.8999;0;0.199951;576.9;207.7;11.7;11.8;576.9;310.7;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.8789;10.3818;15.2578;38.2914;31.1623;122.172;134.434;114.514;5.7364;0;0;1905.22;1.513;1302;1691.11;641.69;1.51909;1302;20.463;99.9814;29.5776;942.158;287.255;1437.89
17.01.2023 09:41:27.070000;0;0;-1;-1.1001;66;74.8999;-7;-6.69995;75.6001;74.5;0.199951;0;75.3999;74.8999;0;0.199951;576.9;205.3;11.7;11.8;576.9;306.8;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.8795;10.3954;15.2931;38.4871;31.1424;122.777;135.066;114.809;5.74544;0;0;1905.22;1.513;1302;1691.11;640.839;1.51771;1302;19.819;99.9814;29.7657;942.158;287.255;1438.04
17.01.2023 09:41:27.570000;0;0;-1;-1.1001;62.3;74.5;-18.8999;-15.1001;71.8999;73.5;-0.800049;0;72.1001;75;-0.5;0.100098;576.9;198.1;11.7;11.8;576.9;309;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9728;10.4928;15.3668;38.4925;31.1397;122.779;134.918;114.753;5.73025;0;0;1905.22;1.513;1302;1691.11;639.929;1.51771;1302;19.217;99.9814;29.9538;942.158;287.255;1438.24
17.01.2023 09:41:28.070000;0;0;-1;-0.800049;45.3;61.6001;-31.5;-33;54.5;57.6001;-0.800049;0;55;63;-3.19995;-1.6001;576.9;51.7;11.7;11.8;576.9;310.2;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9648;10.4871;15.3733;38.4718;31.1302;122.429;134.937;115.087;5.70927;0;0;1905.22;1.513;1302;1691.11;639.018;1.51771;1302;18.631;99.9814;30.0792;942.158;287.255;1438.18
17.01.2023 09:41:28.570000;0;0;-1;-1;40.8999;47.1001;-7.1001;-7.8999;50;49.6001;-0.800049;0;48.7;45.7;-4.19995;-3.80005;576.9;135.9;11.7;11.8;576.9;309.4;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.4981;10.0033;15.0436;37.8371;31.1204;122.026;134.399;114.81;5.72193;0;0;1905.22;1.513;1302;1691.11;638.335;1.51771;1302;18.205;99.9814;30.2673;942.158;287.255;1438.55
17.01.2023 09:41:29.070000;0;0;-1;-1;40.8999;46;-5.80005;-5.5;50;49.6001;-0.800049;0;49.1001;47.3999;-4.3999;-4.19995;576.9;163.2;11.7;11.8999;576.9;307.8;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;14.2141;10.6959;15.267;38.4461;31.0922;122.317;134.515;114.778;5.72808;0;0;1905.22;1.513;1302;1691.11;637.754;1.51771;1302;17.801;99.9502;30.4554;942.158;287.255;1438.82
17.01.2023 09:41:29.570000;0;0;-1;-1.1001;40.8999;51.8999;-5.80005;-5.69995;50;49.6001;-0.800049;0;50.2;51;-4.3999;-4.19995;576.9;151.8;11.7;11.8999;576.9;308.6;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;14.7703;11.3777;16.198;39.6066;31.0595;123.658;135.754;115.391;5.79897;0;0;1905.22;1.513;1302;1691.11;637.155;1.51771;1302;17.409;99.888;30.5808;942.158;287.255;1438.72
17.01.2023 09:41:30.070000;0;0;-1;-0.899902;40.8999;49.8;-5.80005;-5.3999;50;48.6001;-0.800049;0;50;50.2;-4.3999;-4.19995;576.9;159;11.7;11.8;576.9;311.5;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;14.2575;10.7196;15.7333;38.3707;31.1185;122.271;134.465;114.846;5.69806;0;0;1905.22;1.513;1302;1691.11;636.498;1.51771;1302;16.97;99.8257;30.7062;942.158;287.255;1438.56
17.01.2023 09:41:30.570000;0;0;-1;-0.699951;41;50.1001;-5.69995;-5.6001;50;49.6001;-0.800049;0;49.7;49.3;-4.19995;-4;576.9;144.9;11.7;11.8;576.9;309.3;0;0;0;0;0;-0.199951;0.199951;0;0;0.100098;0;0;13.4332;9.946;14.9871;37.4658;31.1709;121.689;134.229;114.763;5.65393;0;0;1905.22;1.513;1302;1691.11;635.865;1.51771;1302;16.564;99.7634;30.8316;942.158;287.255;1438.44
17.01.2023 09:41:31.070000;0;0;-1;-0.800049;41;50.5;-5.69995;-5.5;50;49.6001;-0.800049;0;49.8999;50.2;-4;-3.80005;576.9;143.5;11.7;11.8999;576.9;306.9;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.1525;9.71045;14.7002;37.6128;31.1534;122.378;134.631;115.02;5.78559;0;0;1905.22;1.513;1302;1691.11;635.242;1.51771;1302;16.147;99.7011;31.0824;942.158;287.255;1438.84
17.01.2023 09:41:31.570000;0;0;-1;-0.800049;41;49.8;-5.69995;-5.69995;50;49.6001;-0.800049;0;49.7;50.2;-3.8999;-3.6001;576.9;133.6;11.7;11.8;576.9;308.2;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.0848;9.68003;14.7117;37.8665;31.1187;122.485;134.62;115.043;5.75991;0;0;1905.22;1.513;1302;1691.11;634.593;1.51771;1302;15.724;99.6389;31.3332;942.158;287.255;1439.24
17.01.2023 09:41:32.070000;0;0;-1;-1;41;50.6001;-5.69995;-5.3999;50;48.7;-0.800049;0;49.7;50.2;-3.80005;-3.5;576.9;132.9;11.7;11.8;576.9;310.3;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.0664;9.63907;14.6036;38.0655;31.1066;122.595;134.639;114.771;5.73568;0;0;1905.22;1.513;1302;1691.11;633.943;1.51771;1302;15.297;99.5766;31.5213;942.158;287.255;1439.36
17.01.2023 09:41:32.570000;0;0;-1;-1.1001;41;49.8999;-5.69995;-5.5;50;49.6001;-0.800049;0;49.7;50.2;-3.80005;-3.5;576.9;131.2;11.7;11.8;576.9;307.6;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.3006;9.89651;14.7759;38.578;31.077;122.798;134.989;114.731;5.7581;0;0;1905.22;1.513;1302;1691.11;633.328;1.51771;1302;14.895;99.5455;31.7094;942.158;287.255;1439.64
17.01.2023 09:41:33.070000;0;0;-1;-1;41;50.3;-5.69995;-5.3999;50;49.6001;-0.800049;0;49.7;49.3999;-3.80005;-3.6001;576.9;130.5;11.7;11.8;576.9;307.4;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.4906;10.0386;14.9262;38.6844;31.095;122.398;134.787;114.654;5.69987;0;0;1905.22;1.513;1302;1691.11;632.679;1.51771;1302;14.46;99.4832;31.8975;942.158;287.255;1439.75
17.01.2023 09:41:33.570000;0;0;-1;-0.899902;41;49.8999;-5.69995;-5.6001;50;49.6001;-0.800049;0;49.7;49.3;-3.80005;-3.6001;576.9;132.6;11.7;11.8;576.9;309.2;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.6883;10.2342;15.0443;38.8015;31.1271;122.36;134.601;114.628;5.72338;0;0;1905.22;1.513;1302;1691.11;632.055;1.51771;1302;14.06;99.452;32.0229;942.158;287.255;1439.76
17.01.2023 09:41:34.070000;0;0;-1;-0.899902;41;49.8999;-5.69995;-5.5;50;49.6001;-0.800049;0;49.7;49.3;-3.8999;-3.6001;576.9;130.1;11.7;11.8;576.9;310.2;0;0;0;0;0;-0.300049;0.199951;0;0;0.100098;0;0;13.9632;10.4706;15.2712;38.8419;31.1075;122.287;134.667;114.879;5.75051;0;0;1905.22;1.513;1302;1691.11;631.398;1.51771;1302;13.626;99.3898;32.1483;942.158;287.255;1439.61
